fact	theory	serial	serial_max	component_count	source_file	source_line	concealed	has_skip_proof	depends_on_article_sorry
pss_wip.oix_twr_flat	pss_wip	1774358	1774358	1	isabelle/layerB/pss_wip.thy	111165	false	true	false
pss_wip.oix_twr_grow	pss_wip	1774384	1774384	1	isabelle/layerB/pss_wip.thy	111194	false	true	false
pss_wip.oix_twr_base_mono	pss_wip	1774404	1774404	1	isabelle/layerB/pss_wip.thy	111211	false	true	false
pss_wip.oix_twr_ord_lo	pss_wip	1774450	1774450	1	isabelle/layerB/pss_wip.thy	111241	false	true	false
pss_wip.oix_twr_ord_hi	pss_wip	1774468	1774468	1	isabelle/layerB/pss_wip.thy	111246	false	true	false
pss_wip.oix_condV_adm_newOT	pss_wip	1774550	1774550	1	isabelle/layerB/pss_wip.thy	111266	false	true	false
pss_wip.oix_condV_adm_setle	pss_wip	1774576	1774576	1	isabelle/layerB/pss_wip.thy	111358	false	true	false
pss_wip.oix_twr_ord_lo0	pss_wip	1774586	1774586	1	isabelle/layerB/pss_wip.thy	111454	false	true	false
pss_wip.oix_twr_ord_hi0	pss_wip	1774598	1774598	1	isabelle/layerB/pss_wip.thy	111460	false	true	false
pss_wip.oix_condV_adm_setle0	pss_wip	1774640	1774640	1	isabelle/layerB/pss_wip.thy	111470	false	true	false
pss_wip.oix_transportD	pss_wip	1774750	1774750	1	isabelle/layerB/pss_wip.thy	111583	false	false	false
pss_wip.oix_OTint_condV_adm	pss_wip	1774808	1774808	1	isabelle/layerB/pss_wip.thy	111599	false	true	false
pss_wip.oix_OTint_slot	pss_wip	1775104	1775104	1	isabelle/layerB/pss_wip.thy	111742	false	true	false
pss_wip.oix_census_modOPM	pss_wip	1775906	1775912	2	isabelle/layerB/pss_wip.thy	111784	false	true	false
pss_wip.oix_W_twr_t2	pss_wip	1776076	1776076	1	isabelle/layerB/pss_wip.thy	111841	false	true	false
pss_wip.oix_W_twr_D0	pss_wip	1776140	1776140	1	isabelle/layerB/pss_wip.thy	111845	false	true	false
pss_wip.oix_bodyM_twr	pss_wip	1776204	1776204	1	isabelle/layerB/pss_wip.thy	111850	false	true	false
pss_wip.oix_bodyO_twr	pss_wip	1776256	1776256	1	isabelle/layerB/pss_wip.thy	111858	false	true	false
pss_wip.oix_leBT_trans	pss_wip	1776286	1776286	1	isabelle/layerB/pss_wip.thy	111876	false	true	false
pss_wip.oix_descP_ge_last	pss_wip	1776360	1776360	1	isabelle/layerB/pss_wip.thy	111879	false	true	false
pss_wip.oix_isOT_BP_head_antitone	pss_wip	1776400	1776400	1	isabelle/layerB/pss_wip.thy	111914	false	true	false
pss_wip.oix_condV_G_guard_at	pss_wip	1776488	1776488	1	isabelle/layerB/pss_wip.thy	111929	false	true	false
pss_wip.oix_condV_newOT_gen	pss_wip	1776626	1776630	2	isabelle/layerB/pss_wip.thy	111979	false	true	false
pss_wip.oix_OTint_condV_nadm	pss_wip	1776900	1776900	1	isabelle/layerB/pss_wip.thy	112041	false	true	false
pss_wip.oix_OTint_slot2	pss_wip	1777324	1777324	1	isabelle/layerB/pss_wip.thy	112196	false	true	false
pss_wip.oix_census_modOPM2	pss_wip	1777576	1777578	2	isabelle/layerB/pss_wip.thy	112253	false	true	false
pss_wip.wfs_max_eq0	pss_wip	1778556	1778556	1	isabelle/layerB/pss_wip.thy	112373	false	true	false
pss_wip.wfs_max_fin	pss_wip	1778596	1778596	1	isabelle/layerB/pss_wip.thy	112376	false	true	false
pss_wip.wfs_maxe_eq0	pss_wip	1778624	1778624	1	isabelle/layerB/pss_wip.thy	112379	false	true	false
pss_wip.wfs_maxe_fin	pss_wip	1778684	1778684	1	isabelle/layerB/pss_wip.thy	112382	false	true	false
pss_wip.wfs_lvT0_iff	pss_wip	1779650	1779650	1	isabelle/layerB/pss_wip.thy	112389	false	true	false
pss_wip.wfs_lvP0_iff	pss_wip	1779700	1779700	1	isabelle/layerB/pss_wip.thy	112392	false	true	false
pss_wip.wfs_lv_finT	pss_wip	1779746	1779746	1	isabelle/layerB/pss_wip.thy	112395	false	true	false
pss_wip.wfs_szP_mem	pss_wip	1780306	1780306	1	isabelle/layerB/pss_wip.thy	112412	false	true	false
pss_wip.wfs_szP_mem_lt	pss_wip	1780376	1780376	1	isabelle/layerB/pss_wip.thy	112415	false	true	false
pss_wip.wfs_szT_arg_lt	pss_wip	1780418	1780418	1	isabelle/layerB/pss_wip.thy	112418	false	true	false
pss_wip.wfs_szT_tl_lt	pss_wip	1780444	1780444	1	isabelle/layerB/pss_wip.thy	112425	false	true	false
pss_wip.wfs_descP_le	pss_wip	1780494	1780494	1	isabelle/layerB/pss_wip.thy	112430	false	true	false
pss_wip.wfs_enat_nlt0	pss_wip	1780526	1780526	1	isabelle/layerB/pss_wip.thy	112452	false	true	false
pss_wip.wfs_strat0_aux	pss_wip	1780594	1780594	1	isabelle/layerB/pss_wip.thy	112461	false	true	false
pss_wip.wfs_strat0_T	pss_wip	1780630	1780630	1	isabelle/layerB/pss_wip.thy	112567	false	true	false
pss_wip.wfs_strat0_P	pss_wip	1780664	1780664	1	isabelle/layerB/pss_wip.thy	112574	false	true	false
pss_wip.wfs_maxl_le	pss_wip	1780696	1780696	1	isabelle/layerB/pss_wip.thy	112600	false	true	false
pss_wip.wfs_bdepthT_le	pss_wip	1780740	1780740	1	isabelle/layerB/pss_wip.thy	112603	false	true	false
pss_wip.wfs_dmono_aux	pss_wip	1780854	1780854	1	isabelle/layerB/pss_wip.thy	112611	false	true	false
pss_wip.wfs_dmono_T	pss_wip	1780912	1780912	1	isabelle/layerB/pss_wip.thy	112731	false	true	false
pss_wip.wfs_dmono_P	pss_wip	1780942	1780942	1	isabelle/layerB/pss_wip.thy	112736	false	true	false
pss_wip.wfs_closed_wf_acc	pss_wip	1780980	1780980	1	isabelle/layerB/pss_wip.thy	112759	false	false	false
pss_wip.wfs_level0_acc	pss_wip	1780992	1780992	1	isabelle/layerB/pss_wip.thy	112790	false	true	false
pss_wip.wfs_acc_levels_of_jump	pss_wip	1781074	1781074	1	isabelle/layerB/pss_wip.thy	112843	false	true	false
pss_wip.wfs_wf_RPrel_of_level_jump	pss_wip	1781080	1781080	1	isabelle/layerB/pss_wip.thy	112868	false	true	false
pss_wip.wfs_OT_B_wf_of_level_jump	pss_wip	1781146	1781146	1	isabelle/layerB/pss_wip.thy	112896	false	true	false
pss_wip.wfs_wf_iff_all_acc	pss_wip	1781214	1781214	1	isabelle/layerB/pss_wip.thy	112901	false	false	false
pss_wip.wfs_lessBP_total	pss_wip	1781254	1781254	1	isabelle/layerB/pss_wip.thy	112907	false	true	false
pss_wip.wfs_acc_downclosed	pss_wip	1781314	1781314	1	isabelle/layerB/pss_wip.thy	112910	false	false	false
pss_wip.wfs_Restr_acc_wf	pss_wip	1781494	1781494	1	isabelle/layerB/pss_wip.thy	112923	false	false	false
pss_wip.wfs_accord_strict_sub	pss_wip	1781554	1781554	1	isabelle/layerB/pss_wip.thy	112951	false	false	false
pss_wip.wfs_accord_wf_strict	pss_wip	1781638	1781638	1	isabelle/layerB/pss_wip.thy	112964	false	false	false
pss_wip.wfs_accord_well_order	pss_wip	1781702	1781702	1	isabelle/layerB/pss_wip.thy	112967	false	true	false
pss_wip.wfs_accord_Field	pss_wip	1781730	1781730	1	isabelle/layerB/pss_wip.thy	113001	false	false	false
pss_wip.wfs_accord_Well_order	pss_wip	1781772	1781772	1	isabelle/layerB/pss_wip.thy	113012	false	true	false
pss_wip.wfs_rk_Well_order	pss_wip	1781958	1781958	1	isabelle/layerB/pss_wip.thy	113031	false	true	false
pss_wip.wfs_underS_accord	pss_wip	1781996	1781996	1	isabelle/layerB/pss_wip.thy	113034	false	true	false
pss_wip.wfs_rk_ordLess	pss_wip	1782076	1782076	1	isabelle/layerB/pss_wip.thy	113061	false	true	false
pss_wip.wfs_rank_semantic	pss_wip	1782110	1782110	1	isabelle/layerB/pss_wip.thy	113112	false	true	false
pss_wip.wfj_hd_le	pss_wip	1782652	1782652	1	isabelle/layerB/pss_wip.thy	113173	false	true	false
pss_wip.wfj_strat_hd	pss_wip	1782684	1782684	1	isabelle/layerB/pss_wip.thy	113184	false	true	false
pss_wip.wfj_hd_le_lvP	pss_wip	1782690	1782690	1	isabelle/layerB/pss_wip.thy	113189	false	true	false
pss_wip.wfj_enat_max0	pss_wip	1782698	1782698	1	isabelle/layerB/pss_wip.thy	113194	false	true	false
pss_wip.wfj_enat_0max	pss_wip	1782710	1782710	1	isabelle/layerB/pss_wip.thy	113197	false	true	false
pss_wip.wfj_cexq_OT	pss_wip	1782750	1782750	1	isabelle/layerB/pss_wip.thy	113206	false	true	false
pss_wip.wfj_cexq_dfree	pss_wip	1782758	1782758	1	isabelle/layerB/pss_wip.thy	113209	false	true	false
pss_wip.wfj_cexq_lv	pss_wip	1782766	1782766	1	isabelle/layerB/pss_wip.thy	113212	false	true	false
pss_wip.wfj_cexq_hd	pss_wip	1782774	1782774	1	isabelle/layerB/pss_wip.thy	113215	false	true	false
pss_wip.wfj_stratn_lvP_refuted	pss_wip	1782790	1782790	1	isabelle/layerB/pss_wip.thy	113218	false	true	false
pss_wip.wfj_stratn_lvP_false	pss_wip	1782802	1782802	1	isabelle/layerB/pss_wip.thy	113234	false	true	false
pss_wip.wfj_frag_downclosed	pss_wip	1782854	1782854	1	isabelle/layerB/pss_wip.thy	113244	false	true	false
pss_wip.wfj_frag_mono	pss_wip	1782870	1782870	1	isabelle/layerB/pss_wip.thy	113255	false	true	false
pss_wip.wfj_lv_in_frag	pss_wip	1782882	1782882	1	isabelle/layerB/pss_wip.thy	113265	false	true	false
pss_wip.wfj_frag0_lv_unbounded	pss_wip	1782890	1782890	1	isabelle/layerB/pss_wip.thy	113280	false	true	false
pss_wip.wfj_wf_RPrel_of_all_levels	pss_wip	1782912	1782912	1	isabelle/layerB/pss_wip.thy	113294	false	true	false
pss_wip.wfj_all_levels_of_wf	pss_wip	1782918	1782918	1	isabelle/layerB/pss_wip.thy	113328	false	false	false
pss_wip.wfj_wf_iff_all_levels	pss_wip	1782924	1782924	1	isabelle/layerB/pss_wip.thy	113332	false	true	false
pss_wip.wfj_level_jump_of_wf	pss_wip	1782930	1782930	1	isabelle/layerB/pss_wip.thy	113335	false	false	false
pss_wip.wfj_level_jump_of_all_levels	pss_wip	1782938	1782938	1	isabelle/layerB/pss_wip.thy	113342	false	true	false
pss_wip.wfj_G_szT	pss_wip	1782946	1782946	1	isabelle/layerB/pss_wip.thy	113358	false	true	false
pss_wip.wfj_G_OT_T	pss_wip	1782958	1782958	1	isabelle/layerB/pss_wip.thy	113397	false	true	false
pss_wip.wfj_G_df_T	pss_wip	1782970	1782970	1	isabelle/layerB/pss_wip.thy	113426	false	true	false
pss_wip.wfj_acc_of_collapse_core	pss_wip	1783110	1783110	1	isabelle/layerB/pss_wip.thy	113475	false	true	false
pss_wip.wfj_wf_RPrel_of_collapse_core	pss_wip	1783116	1783116	1	isabelle/layerB/pss_wip.thy	113509	false	true	false
pss_wip.wfj_collapse_core_of_wf	pss_wip	1783124	1783124	1	isabelle/layerB/pss_wip.thy	113532	false	false	false
pss_wip.wfj_collapse_core_iff_wf	pss_wip	1783130	1783130	1	isabelle/layerB/pss_wip.thy	113539	false	true	false
pss_wip.wfj_collapse_core_iff_level_jump	pss_wip	1783136	1783136	1	isabelle/layerB/pss_wip.thy	113542	false	true	false
pss_wip.wfj_all_levels_of_collapse_core	pss_wip	1783146	1783146	1	isabelle/layerB/pss_wip.thy	113546	false	true	false
pss_wip.wfj_OT_B_wf_of_collapse_core	pss_wip	1783170	1783170	1	isabelle/layerB/pss_wip.thy	113550	false	true	false
pss_wip.wfj_NoBad_acc	pss_wip	1783250	1783250	1	isabelle/layerB/pss_wip.thy	113592	false	true	false
pss_wip.wfj_tuple_acc	pss_wip	1783262	1783262	1	isabelle/layerB/pss_wip.thy	113724	false	true	false
pss_wip.wfj_secT_tuple_acc	pss_wip	1783296	1783296	1	isabelle/layerB/pss_wip.thy	113807	false	true	false
pss_wip.otx2_flatBP_len	pss_wip	1783330	1783330	1	isabelle/layerB/pss_wip.thy	113856	false	true	false
pss_wip.otx2_BP_prefix	pss_wip	1783362	1783362	1	isabelle/layerB/pss_wip.thy	113863	false	true	false
pss_wip.otx2_lessBT_snocsnoc	pss_wip	1783386	1783386	1	isabelle/layerB/pss_wip.thy	113874	false	true	false
pss_wip.otx2_leBT_snocsnoc	pss_wip	1783400	1783400	1	isabelle/layerB/pss_wip.thy	113884	false	true	false
pss_wip.otx2_descP_prefix	pss_wip	1783406	1783406	1	isabelle/layerB/pss_wip.thy	113896	false	true	false
pss_wip.otx2_GBT_snoc	pss_wip	1783412	1783412	1	isabelle/layerB/pss_wip.thy	113908	false	true	false
pss_wip.otx2_GBP_inf	pss_wip	1783418	1783418	1	isabelle/layerB/pss_wip.thy	113912	false	true	false
pss_wip.otx2_join_no_core	pss_wip	1783424	1783424	1	isabelle/layerB/pss_wip.thy	113921	false	true	false
pss_wip.otx2_peel	pss_wip	1783438	1783438	1	isabelle/layerB/pss_wip.thy	113936	false	true	false
pss_wip.otx2_join3	pss_wip	1783476	1783476	1	isabelle/layerB/pss_wip.thy	114017	false	true	false
pss_wip.otx2_top_shape	pss_wip	1783610	1783610	1	isabelle/layerB/pss_wip.thy	114214	false	true	false
pss_wip.otx2_align3	pss_wip	1783680	1783680	1	isabelle/layerB/pss_wip.thy	114296	false	true	false
pss_wip.ljx_nextrel0_star_le	pss_wip	1783688	1783688	1	isabelle/layerB/pss_wip.thy	114443	false	false	false
pss_wip.ljx_le0_succ_step	pss_wip	1783698	1783698	1	isabelle/layerB/pss_wip.thy	114448	false	false	false
pss_wip.ljx_nextrel0_unique	pss_wip	1783704	1783704	1	isabelle/layerB/pss_wip.thy	114461	false	false	false
pss_wip.ljx_trunk_interior_nadm	pss_wip	1783710	1783710	1	isabelle/layerB/pss_wip.thy	114483	false	false	false
pss_wip.ljx_lastblock_le0	pss_wip	1783716	1783716	1	isabelle/layerB/pss_wip.thy	114500	false	true	false
pss_wip.ljx_RightNodes_pj_ldj	pss_wip	1783722	1783722	1	isabelle/layerB/pss_wip.thy	114535	false	true	false
pss_wip.ljx_RightNodes_a0_trmax	pss_wip	1783760	1783760	1	isabelle/layerB/pss_wip.thy	114607	false	true	false
pss_wip.ljx_nextrel0_star_last	pss_wip	1783766	1783766	1	isabelle/layerB/pss_wip.thy	114734	false	false	false
pss_wip.ljx_nextrel0_succ_intro	pss_wip	1783772	1783772	1	isabelle/layerB/pss_wip.thy	114739	false	false	false
pss_wip.ljx_nextrel0_seg0	pss_wip	1783782	1783782	1	isabelle/layerB/pss_wip.thy	114747	false	false	false
pss_wip.ljx_adm_seg0	pss_wip	1783790	1783790	1	isabelle/layerB/pss_wip.thy	114780	false	false	false
pss_wip.ljx_Adm_eq_0	pss_wip	1783818	1783818	1	isabelle/layerB/pss_wip.thy	114794	false	true	false
pss_wip.ljx_RA_singleton	pss_wip	1783832	1783832	1	isabelle/layerB/pss_wip.thy	114817	false	true	false
pss_wip.ljx_RA_unfold_mono	pss_wip	1783916	1783916	1	isabelle/layerB/pss_wip.thy	114823	false	true	false
pss_wip.ljx_RightNodes_a0_lt_trmax	pss_wip	1784004	1784004	1	isabelle/layerB/pss_wip.thy	114847	false	true	false
pss_wip.ljx_LDJB	pss_wip	1784066	1784066	1	isabelle/layerB/pss_wip.thy	115131	false	true	false
pss_wip.ljx_TVall_of_fin	pss_wip	1784084	1784084	1	isabelle/layerB/pss_wip.thy	115242	false	true	false
pss_wip.ljx_termination_modOT	pss_wip	1784132	1784134	2	isabelle/layerB/pss_wip.thy	115255	false	true	false
pss_wip.opx_leBT_min	pss_wip	1784178	1784178	1	isabelle/layerB/pss_wip.thy	115345	false	true	false
pss_wip.opx_lessBT_append_ext	pss_wip	1784196	1784196	1	isabelle/layerB/pss_wip.thy	115371	false	true	false
pss_wip.opx_lessBT_append_cancel	pss_wip	1784204	1784204	1	isabelle/layerB/pss_wip.thy	115401	false	true	false
pss_wip.opx_descP_snoc_intro	pss_wip	1784276	1784276	1	isabelle/layerB/pss_wip.thy	115414	false	true	false
pss_wip.opx_descP_append_rep	pss_wip	1784314	1784314	1	isabelle/layerB/pss_wip.thy	115441	false	true	false
pss_wip.opx_OT_append_rep	pss_wip	1784340	1784340	1	isabelle/layerB/pss_wip.thy	115476	false	true	false
pss_wip.opx_operB_snoc_local	pss_wip	1784374	1784374	1	isabelle/layerB/pss_wip.thy	115508	false	true	false
pss_wip.opx_mono_Trans_singleton	pss_wip	1784392	1784392	1	isabelle/layerB/pss_wip.thy	115540	false	true	false
pss_wip.opx_OTmulti	pss_wip	1784440	1784440	1	isabelle/layerB/pss_wip.thy	115556	false	true	false
pss_wip.opx_termination_census	pss_wip	1784666	1784670	2	isabelle/layerB/pss_wip.thy	116119	false	true	false
pss_wip.opx_OT_removal	pss_wip	1784784	1784784	1	isabelle/layerB/pss_wip.thy	116164	false	true	false
pss_wip.opx_OTpred_monoBr_of_DEEPOT	pss_wip	1784890	1784890	1	isabelle/layerB/pss_wip.thy	116197	false	true	false
pss_wip.opx_OTpred_multi_of_mono	pss_wip	1784982	1784982	1	isabelle/layerB/pss_wip.thy	116306	false	true	false
pss_wip.opx_OTpred_mono_of_residuals	pss_wip	1785008	1785008	1	isabelle/layerB/pss_wip.thy	116524	false	true	false
pss_wip.opx_OTpred_of_residuals	pss_wip	1785162	1785162	1	isabelle/layerB/pss_wip.thy	116573	false	true	false
pss_wip.opx_termination_census_v3	pss_wip	1785440	1785444	2	isabelle/layerB/pss_wip.thy	116617	false	true	false
pss_wip.otx3_setle_triG	pss_wip	1785544	1785544	1	isabelle/layerB/pss_wip.thy	116708	false	true	false
pss_wip.otx3_pOT	pss_wip	1785590	1785590	1	isabelle/layerB/pss_wip.thy	116725	false	true	false
pss_wip.otx3_triG_lift	pss_wip	1785624	1785624	1	isabelle/layerB/pss_wip.thy	116765	false	true	false
pss_wip.otx3_level	pss_wip	1785816	1785816	1	isabelle/layerB/pss_wip.thy	116828	false	true	false
pss_wip.otx3_core	pss_wip	1785966	1785966	1	isabelle/layerB/pss_wip.thy	116869	false	true	false
pss_wip.otx3_transport	pss_wip	1785986	1785986	1	isabelle/layerB/pss_wip.thy	116928	false	true	false
pss_wip.otx3_OTint_condV	pss_wip	1786010	1786010	1	isabelle/layerB/pss_wip.thy	116957	false	true	false
pss_wip.otx3_OTint_condV_nadm	pss_wip	1786120	1786120	1	isabelle/layerB/pss_wip.thy	116968	false	true	false
pss_wip.otx3_OTint_slot	pss_wip	1786222	1786222	1	isabelle/layerB/pss_wip.thy	116991	false	true	false
pss_wip.otx3_census	pss_wip	1786434	1786436	2	isabelle/layerB/pss_wip.thy	117028	false	true	false
pss_wip.wfc_GBT_antitone	pss_wip	1786576	1786576	1	isabelle/layerB/pss_wip.thy	117115	false	true	false
pss_wip.wfc_sec_component	pss_wip	1786594	1786596	2	isabelle/layerB/pss_wip.thy	117147	false	true	false
pss_wip.wfc_principal_acc_of_body_aux	pss_wip	1786638	1786638	1	isabelle/layerB/pss_wip.thy	117180	false	true	false
pss_wip.wfc_principal_acc_of_body	pss_wip	1786644	1786644	1	isabelle/layerB/pss_wip.thy	117216	false	true	false
pss_wip.wfc_wf_of_pbody_hyp	pss_wip	1786666	1786666	1	isabelle/layerB/pss_wip.thy	117225	false	true	false
pss_wip.wfc_wf_of_pbody	pss_wip	1786726	1786726	1	isabelle/layerB/pss_wip.thy	117294	false	true	false
pss_wip.wfc_pbody_of_wf	pss_wip	1786760	1786760	1	isabelle/layerB/pss_wip.thy	117302	false	true	false
pss_wip.wfc_pbody_iff_wf	pss_wip	1786806	1786806	1	isabelle/layerB/pss_wip.thy	117310	false	true	false
pss_wip.wfc_pbody_iff_collapse_core	pss_wip	1786812	1786812	1	isabelle/layerB/pss_wip.thy	117313	false	true	false
pss_wip.wfc_pbody_iff_level_jump	pss_wip	1786818	1786818	1	isabelle/layerB/pss_wip.thy	117316	false	true	false
pss_wip.wfc_acc_singleton	pss_wip	1786852	1786852	1	isabelle/layerB/pss_wip.thy	117322	false	true	false
pss_wip.wfc_tail_lessBT	pss_wip	1786902	1786902	1	isabelle/layerB/pss_wip.thy	117346	false	true	false
pss_wip.wfc_member_leBT	pss_wip	1786916	1786916	1	isabelle/layerB/pss_wip.thy	117367	false	true	false
pss_wip.wfc_acc_component	pss_wip	1786922	1786922	1	isabelle/layerB/pss_wip.thy	117408	false	true	false
pss_wip.wfc_tuple_acc_iff	pss_wip	1786950	1786950	1	isabelle/layerB/pss_wip.thy	117436	false	true	false
pss_wip.wfc_maxe_mem	pss_wip	1786972	1786972	1	isabelle/layerB/pss_wip.thy	117464	false	true	false
pss_wip.wfc_G_lvT	pss_wip	1787026	1787026	1	isabelle/layerB/pss_wip.thy	117483	false	true	false
pss_wip.wfc_acc_of_core_upto	pss_wip	1787118	1787118	1	isabelle/layerB/pss_wip.thy	117522	false	true	false
pss_wip.wfc_acc_levels_of_jump_steps	pss_wip	1787248	1787248	1	isabelle/layerB/pss_wip.thy	117581	false	true	false
pss_wip.wfc_wf_of_jump_steps	pss_wip	1787348	1787348	1	isabelle/layerB/pss_wip.thy	117608	false	true	false
pss_wip.wfc_level_jump_of_jump_steps	pss_wip	1787438	1787438	1	isabelle/layerB/pss_wip.thy	117634	false	true	false
pss_wip.wfc_collapse_core_of_jump_steps	pss_wip	1787534	1787534	1	isabelle/layerB/pss_wip.thy	117639	false	true	false
pss_wip.wfc_core_upto_of_wf	pss_wip	1787584	1787584	1	isabelle/layerB/pss_wip.thy	117644	false	false	false
pss_wip.wfc_jump_step_of_wf	pss_wip	1787624	1787624	1	isabelle/layerB/pss_wip.thy	117651	false	false	false
pss_wip.wfc_wf_iff_jump_steps	pss_wip	1787714	1787714	1	isabelle/layerB/pss_wip.thy	117655	false	true	false
pss_wip.wfc_core_upto_of_collapse_core	pss_wip	1787790	1787790	1	isabelle/layerB/pss_wip.thy	117658	false	false	false
pss_wip.wfc_collapse_core_of_upto	pss_wip	1787840	1787840	1	isabelle/layerB/pss_wip.thy	117662	false	true	false
pss_wip.oc4_ordIntC_strict	pss_wip	1788076	1788076	1	isabelle/layerB/pss_wip.thy	117769	false	true	false
pss_wip.oc4_ordIntC	pss_wip	1788202	1788202	1	isabelle/layerB/pss_wip.thy	117854	false	true	false
pss_wip.oc4_termination_census_master	pss_wip	1788696	1788698	2	isabelle/layerB/pss_wip.thy	117911	false	true	false
pss_wip.oc4_OTmulti	pss_wip	1789206	1789206	1	isabelle/layerB/pss_wip.thy	117981	false	true	false
pss_wip.oc4_L1v	pss_wip	1789316	1789316	1	isabelle/layerB/pss_wip.thy	118015	false	true	false
pss_wip.oc4_termination_census_master_v2	pss_wip	1789472	1789474	2	isabelle/layerB/pss_wip.thy	118034	false	true	false
pss_wip.oi4_DEADM1	pss_wip	1789670	1789670	1	isabelle/layerB/pss_wip.thy	118106	false	true	false
pss_wip.oi4_DEADM2	pss_wip	1789772	1789772	1	isabelle/layerB/pss_wip.thy	118127	false	true	false
pss_wip.oi4_PredNp	pss_wip	1789840	1789840	1	isabelle/layerB/pss_wip.thy	118150	false	true	false
pss_wip.oi4_Lpv	pss_wip	1789912	1789912	1	isabelle/layerB/pss_wip.thy	118158	false	true	false
pss_wip.oi4_L1v	pss_wip	1790190	1790190	1	isabelle/layerB/pss_wip.thy	118173	false	true	false
pss_wip.oi4_OTint_condV_nadm	pss_wip	1790300	1790300	1	isabelle/layerB/pss_wip.thy	118188	false	true	false
pss_wip.oi4_OTint_slot_IIIIV	pss_wip	1790518	1790518	1	isabelle/layerB/pss_wip.thy	118204	false	true	false
pss_wip.oi4_census_IIIIV	pss_wip	1790858	1790862	2	isabelle/layerB/pss_wip.thy	118225	false	true	false
pss_wip.wds_hullT_iff	pss_wip	1791098	1791098	1	isabelle/layerB/pss_wip.thy	118328	false	false	false
pss_wip.wds_finite_GBT	pss_wip	1791110	1791110	1	isabelle/layerB/pss_wip.thy	118331	false	true	false
pss_wip.wds_distD_frag	pss_wip	1791168	1791168	1	isabelle/layerB/pss_wip.thy	118367	false	false	false
pss_wip.wds_distD_down	pss_wip	1791210	1791210	1	isabelle/layerB/pss_wip.thy	118370	false	false	false
pss_wip.wds_distD_acc	pss_wip	1791236	1791236	1	isabelle/layerB/pss_wip.thy	118374	false	false	false
pss_wip.wds_distD_prog	pss_wip	1791294	1791294	1	isabelle/layerB/pss_wip.thy	118378	false	false	false
pss_wip.wds_distI	pss_wip	1791354	1791354	1	isabelle/layerB/pss_wip.thy	118385	false	false	false
pss_wip.wds_acc_lift_aux	pss_wip	1791386	1791386	1	isabelle/layerB/pss_wip.thy	118398	false	false	false
pss_wip.wds_acc_lift	pss_wip	1791396	1791396	1	isabelle/layerB/pss_wip.thy	118418	false	false	false
pss_wip.wds_dist_comparable	pss_wip	1791452	1791452	1	isabelle/layerB/pss_wip.thy	118431	false	true	false
